poem_id,poem_text,caption,date_time
P1020,"இரவில் இணைந்த இதழ்கள் இங்கே
இதமாய் இழைத்த காதல்
இது நாள் வரையில் இனிமை எங்கே
இனிமேல் இவளின் தேடல்",கற்பனையோ காதல் வசம் 214 #php #peachhouseperson #arivalan #கற்பனையோகாதல்வசம் #karpanaiyokadhalvasam #காதல் #kadhalthinamthinam #இரவுக்கவிதை,2025-05-09T23:45:26
P1021,"கடல் போல் ஏக்கம் கண்ணில் கொண்டேன்
காதல் தா என் கண்மணியே
உயிர் போல் நித்தம் உன்னை கேட்டேன்
உள்ளம் தா என் மெல்லிசையே...",கற்பனையோ காதல் வசம் 215 #php #peachhouseperson #arivalan #கற்பனையோகாதல்வசம் #karpanaiyokadhalvasam #காதல் #kadhalthinamthinam #இரவுக்கவிதை,2025-05-10T22:26:44
P1022,"நிலவே நீ நெருங்காதே
நெஞ்சில் அலைகளை நிரப்பாதே
கனியே நீ கசியாதே
காதல் ரசம் எனுள் கடையாதே...",கற்பனையோ காதல் வசம் 216 #php #peachhouseperson #arivalan #கற்பனையோகாதல்வசம் #karpanaiyokadhalvasam #காதல் #kadhalthinamthinam #இரவுக்கவிதை,2025-05-11T23:53:19
P1023,"காற்றே நீயே கதை சொல்லு
நேற்றை பற்றி தினம் சொல்லு 
காதல் மழையில் கரைந்து சென்ற
கவிதை சேர்த்து அதை சொல்லு...",கற்பனையோ காதல் வசம் 217 #php #peachhouseperson #arivalan #கற்பனையோகாதல்வசம் #karpanaiyokadhalvasam #காதல் #kadhalthinamthinam #இரவுக்கவிதை,2025-05-12T23:01:30
P1024,"அதிகாலை பனி மீது
அளவாக அனல் சேர்ந்து
சிறு தூக்கம் கலையும் வேளை
சிறை கொண்டேன் உன்னிடத்தில்...",கற்பனையோ காதல் வசம் 218 #php #peachhouseperson #arivalan #கற்பனையோகாதல்வசம் #karpanaiyokadhalvasam #காதல் #kadhalthinamthinam #இரவுக்கவிதை,2025-05-13T22:32:54
P1025,"தங்கமென நீ மின்ன
கண்ணிழந்து நான் நின்றேன்
என் விழியை தேற்றிக்கொள்ள
உன் அமுதை தா என்றேன்",கற்பனையோ காதல் வசம் 219 #php #peachhouseperson #arivalan #கற்பனையோகாதல்வசம் #karpanaiyokadhalvasam #காதல் #kadhalthinamthinam #இரவுக்கவிதை,2025-05-14T21:18:17
P1026,"நீ அருகில் இருத்தல் வேண்டி
நேரம் கடந்து போகிறேன்
நீர் மறந்த மேகம் போல
தூரம் துரத்திச் செல்கிறேன்",கற்பனையோ காதல் வசம் 220 #php #peachhouseperson #arivalan #கற்பனையோகாதல்வசம் #karpanaiyokadhalvasam #காதல் #kadhalthinamthinam #இரவுக்கவிதை,2025-05-15T23:21:30
P1027,"நீ அருகில் இருத்தல் வேண்டி
நேரம் கடந்து போகிறேன்
நீர் மறந்த மேகம் போல
தூரம் துரத்திச் செல்கிறேன்",கற்பனையோ காதல் வசம் 220 #php #peachhouseperson #arivalan #கற்பனையோகாதல்வசம் #karpanaiyokadhalvasam #காதல் #kadhalthinamthinam #இரவுக்கவிதை,2025-05-15T23:21:30
P1028,"நின் சொல்லில் நீங்காத
நினைவலைகள் என் வாழ்க்கை
வீன் பேச்சு பேசாமல் நீ
வினவ வேண்டும் என் பெயரை...",கற்பனையோ காதல் வசம் 221 #php #peachhouseperson #arivalan #கற்பனையோகாதல்வசம் #karpanaiyokadhalvasam #காதல் #kadhalthinamthinam #இரவுக்கவிதை,2025-05-16T23:16:52
P1029,"கண்முன் நான் கண்ட காட்சிகள் யாவும்
உன் முன் என் நெஞ்சை வீழ்ந்திட செய்யும்
தண்ணீர் அருந்திடும் தாவரம் போலே
என்னை உன்னை சார்ந்திட செய்யும்...",கற்பனையோ காதல் வசம் 222 #php #peachhouseperson #arivalan #கற்பனையோகாதல்வசம் #karpanaiyokadhalvasam #காதல் #kadhalthinamthinam #இரவுக்கவிதை,2025-05-17T22:36:53
P1030,"மழை பொழியும் சாலைகளில்
மரம் அசையும் காட்சிகளை
கடை ஒன்றில் அமர்ந்து கொண்டே
கவி இயற்றி நான் மகிழ்ந்தேன்...",கற்பனையோ காதல் வசம் 223 #php #peachhouseperson #arivalan #கற்பனையோகாதல்வசம் #karpanaiyokadhalvasam #காதல் #kadhalthinamthinam #இரவுக்கவிதை,2025-05-18T23:17:42
P1031,"வரம் கொடுக்க நீ வரவே
வழி கண்டேன் மனம் வென்றேன்
வரைமுறைகள் ஏதும் இன்றி
துணை கொள்ள தினம் நின்றேன்...",கற்பனையோ காதல் வசம் 224 #php #peachhouseperson #arivalan #கற்பனையோகாதல்வசம் #karpanaiyokadhalvasam #காதல் #kadhalthinamthinam #இரவுக்கவிதை,2025-05-19T23:27:07
P1032,"கண்கள் களைத்திடவே
கருவிழியும் சுருங்கிடவே
இமைகள் இளைப்பாறும்
இன்பமென நீ இருப்பாய்",கற்பனையோ காதல் வசம் 225 #php #peachhouseperson #arivalan #கற்பனையோகாதல்வசம் #karpanaiyokadhalvasam #காதல் #kadhalthinamthinam #இரவுக்கவிதை,2025-05-20T22:56:24
P1033,"இரவில் நான் நடக்க
இருளும் சூழ்ந்திருக்க
உலகம் காத்திருக்கும்
ஒளியை தாழ் திறந்தாய்",கற்பனையோ காதல் வசம் 226 #php #peachhouseperson #arivalan #கற்பனையோகாதல்வசம் #karpanaiyokadhalvasam #காதல் #kadhalthinamthinam #இரவுக்கவிதை,2025-05-21T22:46:50
